global_n,global_mean,global_std,global_min,global_max,global_amp,global_slope,t_peak,rise_slope,decay_slope,asymmetry,dur_half,u_n,u_mean,u_std,u_min,u_max,u_amp,u_slope,u_tpeak_offset,g_n,g_mean,g_std,g_min,g_max,g_amp,g_slope,g_tpeak_offset,r_n,r_mean,r_std,r_min,r_max,r_amp,r_slope,r_tpeak_offset,i_n,i_mean,i_std,i_min,i_max,i_amp,i_slope,i_tpeak_offset,z_n,z_mean,z_std,z_min,z_max,z_amp,z_slope,z_tpeak_offset,y_n,y_mean,y_std,y_min,y_max,y_amp,y_slope,y_tpeak_offset,object_id,target
140,0.11552769492857137,1.9760349921913685,-7.01816672,6.43959308,13.4577598,0.001888726913087795,62797.7834,-0.009277292408075538,-0.019472661136516738,2.098733288419358,10,13.0,1.1128535409852238,4.609879512932835,-7.303040025688611,6.700981593721302,14.004021619409913,0.005266199005436318,0.0,13.0,0.21302552553987208,2.3897866719521934,-4.259460222414598,3.5177731466951117,7.777233369109709,0.002484709752332867,271.5852999999988,36,-0.2219546919969638,1.5907120299315285,-2.923027302975971,2.8495674609825596,5.77259476395853,0.0018324425594073526,0.0,34,0.05660605395829365,1.2365211063230355,-2.2388878502089518,1.9543856419589314,4.193273492167883,0.0015559310336335456,-486.5904999999984,24,0.1548053668082985,0.8556231094146632,-1.788243220747774,1.4356259268790397,3.2238691476268135,0.0007727691774901467,-308.3626000000004,20.0,0.0927129061953027,1.6136239880781273,-2.8517842661750636,3.8063468916486944,6.6581311578237585,0.001278757173070988,639.3571000000011,amath_gwador_helegnen,0
109,-1.052983009082569,7.785632337314067,-6.10670494,38.10271705,44.20942199,-0.004276922170033465,62502.1174,-23849016.27,0.009457394657261848,3.9655282004893584e-10,5,8.0,1.9287752989137061,9.541909424250917,-3.445351189797248,26.985549324919337,30.430900514716583,-0.005068665877887797,0.0,13.0,-0.9135594455292335,5.755159385396954,-5.697061851037668,17.078829011159115,22.775890862196782,-0.005100757508036904,9.673099999999977,29,-0.5011894232764634,10.706002133626907,-6.777424094563547,42.29762141115713,49.07504550572068,-0.005250218190795314,0.0,24,-2.222177101148237,8.212294748744826,-6.512392819237398,35.89584537144317,42.40823819068057,-0.004151055093823973,-14.50970000000234,21,-1.6689179954518074,8.360825531706684,-6.471529519611224,32.56335520328043,39.034884722891654,-0.004636406443236838,-14.50970000000234,14.0,-1.640295769133867,4.829049776272695,-5.852275579909427,9.164798854154727,15.017074434064153,-0.003972165157963745,-130.58710000000428,amlug_loss_ang,0
119,0.5254073463025211,1.2253391795145276,-2.42171096,4.17405661,6.59576757,0.0003670014423303307,63938.3754,-0.0737202522423473,-0.2847316144140268,3.8622731675530324,15,11.0,-0.0635304056419932,0.25265304224287,-0.6704173528064972,0.2137718812451767,0.8841892340516739,-9.617752640461044e-05,-485.4968999999983,7.0,0.11679413821943573,0.40899674939826963,-0.3502129227679411,0.9296401953871498,1.279853118155091,0.00032424941056265265,-43.91429999999673,31,0.5085556916540951,0.8747045490216876,-0.7521603452442908,2.978555091455415,3.7307154366997057,0.0005007951898657681,-68.31109999999899,25,0.6860336237256955,1.4387163406858905,-1.6662665092369067,3.8284983301427813,5.4947648393796875,0.0007954822338190643,-68.31109999999899,26,0.7379236794170441,1.6317607399723892,-2.612897102480052,4.348790833363472,6.961687935843523,0.0002918537212334665,-65.87149999999383,19.0,0.8634542263869484,1.7329802094773241,-1.7745800437642016,4.435660872157409,6.21024091592161,0.000383443071971803,0.0,amon_imloth_luin,1
159,0.4420676576729559,1.557000593640847,-1.80461174,9.30962831,11.114240050000001,0.0009533420439868133,63300.232,9.912072271260803e-06,0.12186350169069864,11167.76893163101,7,12.0,0.056097286257843736,0.9582147669700491,-1.5499320301873991,2.4678595567871837,4.017791586974583,0.00019554792873668122,0.0,14.0,-0.0012808749603826417,0.2789097606119918,-0.6644140718127629,0.4161407411555516,1.0805548129683145,0.0001972912918851686,53.33169999999518,41,0.4339054638301993,1.6497767163845776,-0.8864281109340542,9.760056729553138,10.646484840487192,0.0009766317273970366,0.0,37,0.5381076659107809,1.503817626490848,-0.6476872200403009,5.977045856105806,6.624733076146107,0.0010422037917241051,21.81749999999738,35,0.6521513888056824,1.6564454048780504,-1.8077594160585948,6.772398761620262,8.580158177678857,0.0008926135031251885,-4.848300000005111,20.0,0.5765830856681673,2.264578736276611,-1.8429085222272459,5.5572928117542855,7.400201333981531,0.0018884371492111716,-4.848300000005111,andrann_puig_fern,0
139,0.2718371903597121,0.9128291261728351,-3.24960863,3.0908938,6.34050243,0.0005615453132775866,62930.4107,-0.007646769880517414,0.7928548203831179,103.67137515511607,12,13.0,0.017672936610839147,0.43255444908821455,-1.0691284367188765,0.551204875878208,1.6203333125970845,0.00020173248730718426,-362.94140000000334,13.0,0.1408961606321,0.3391683520592079,-0.2883473037480981,0.7093950515099167,0.9977423552580147,0.00027624412175620227,-73.15099999999802,36,0.4875708635843363,0.7229848927029283,-0.4944343146243588,2.072354583435731,2.5667888980600897,0.0005163723191571354,-388.26290000000154,32,0.20119478425413387,0.8749538745484968,-1.1305344544662235,2.090131952120617,3.2206664065868402,0.000528309883157155,-365.7548999999999,22,0.20408561366574904,0.8093595893497404,-1.0593992905295764,1.63371350775814,2.693112798287716,0.0004721194543246497,-109.72649999999703,23.0,0.3687533957187298,1.5767220105841229,-3.307585348026795,3.1460388647438022,6.453624212770597,0.001590896727777813,0.0,ang_cugu_harad,0
100,0.5167370424,1.0430869331511454,-0.88861713,4.61859601,5.50721314,-0.00025426595831579704,63878.9225,-0.0021372349833378205,0.037124419923954974,17.362179654362933,9,11.0,0.18445515174831692,0.918519920713443,-0.990209172865649,2.469309164168269,3.459518337033918,0.0017082269045745186,517.1088999999993,11.0,0.12826167107638636,0.5099272153467785,-0.37918283982409096,1.6688175252342183,2.0480003650583094,9.300264374785715e-05,20.234700000000885,25,0.3494136286198075,0.8705930854915405,-0.5944352134887062,3.4703505798725156,4.064785793361222,-0.00025530193891847946,13.489800000003015,25,1.0306130325244631,1.5867886130597955,-0.5915147982856956,5.747524943928221,6.339039742213917,-0.0011341265553972686,6.74489999999787,15,0.961470936516921,1.3501568664498498,-0.3564134680598936,5.4363821276146105,5.792795595674504,-0.000837742587701803,0.0,13.0,0.897535102615608,1.5469156681312044,-1.0124059314942409,3.9643771896133733,4.976783121107614,0.000160157228236751,53.95919999999751,ang_neledh_aith,0
141,0.8446682731914893,1.1207539943278797,-1.78462392,3.79227204,5.57689596,0.0004982191620651617,62159.6107,-0.0025600541983826636,-0.004266805551748172,1.6660348517585886,22,6.0,0.5503347665031165,0.45967542621147367,-0.30043822306109924,1.1552027942514511,1.4556410173125505,0.0005458475369925716,-273.4146999999939,10.0,0.3282633399363716,0.5314300865908747,-0.43082364657168004,1.0595360785258412,1.4903597250975213,0.00027903124890760395,-375.0977999999959,34,0.9213831536505084,1.1045805395259054,-0.5108571297943052,3.496705486990189,4.007562616784494,0.000639299278986728,11.298099999999977,40,1.134779320185218,1.3192549674437117,-0.9682728842943626,4.16926484770113,5.137537731995493,0.0008179640367062978,0.0,31,0.8497145566968043,1.2278288505269144,-1.2394929748389176,3.5297349382451926,4.76922791308411,0.0002845964042609624,0.0,20.0,1.0562851455477484,1.4388279783091336,-1.8839384492012305,3.871565259735312,5.755503708936542,0.00037138702775684135,33.89440000000468,angos_rusc_curunir,0
47,3.051286163829787,1.7533732438946266,-0.93236957,6.79811053,7.730480099999999,0.003922190768443464,61992.3409,-0.0001959814173772349,-0.0015639195747602563,7.939426955006763,24,3.0,5.0579538812927725,2.5042202509993263,1.5169567418271617,6.880250539744791,5.363293797917629,0.01449302005861733,-495.475400000003,6.0,5.121634033229301,1.9257188203648943,1.4245814740157066,7.50910576677615,6.0845242927604435,0.006543263993639671,0.0,11,3.4771110203983993,1.5428987093776947,1.0397068154446671,5.837222262980684,4.797515447536017,0.004911579295177754,172.5315999999948,11,2.8954363462402526,1.3719508020532194,0.7513118168675854,4.746683107943381,3.995371291075796,0.003392218158545937,243.31379999999626,8,2.1584494743118263,1.6078695994471146,0.13067727483345723,4.539605850705207,4.40892857587175,0.0037573150630107054,-446.81260000000475,8.0,2.607762399484682,1.6192756162275332,-0.9638025941235014,4.244110345076442,5.207912939199944,0.0036605368352213468,-446.81260000000475,annon_adab_lossen,0
719,0.03597925127955494,0.9384024013866313,-6.15041435,6.01312946,12.16354381,-0.00010726929604014682,62480.6898,-0.06522014800153393,-0.0032553043520686187,0.0499117916782461,14,102.0,-0.027451400311327135,0.5377072845839946,-1.332616994568022,2.4824934807801706,3.8151104753481926,0.00012870469784022017,88.1906999999992,118.0,0.10222848238743105,0.8752301720389755,-0.914347444418319,4.993773843995873,5.9081212884141925,-0.00016885841697330905,0.0,124,0.004685929078367007,0.6936471106194784,-0.8264579848161601,6.195274503855629,7.0217324886717885,-8.702062990075793e-05,0.0,126,0.08343935578466077,0.8931520466392465,-1.3415474325247636,5.5924023045719595,6.933949737096723,-0.000231648186095086,2.2047999999995227,120,0.05627525347003467,0.6563336686955498,-1.3828667879734673,4.809513480217424,6.192380268190892,-5.141412652184649e-06,0.0,129.0,-0.0042897599136500755,1.594774651791612,-6.232529961274539,5.882655298691366,12.115185259965905,-0.0001892440213261162,1717.513500000001,araf_hub_faun,0
185,,,,,,,62831.3105,0.14194844390946587,,,0,16.0,-0.0038922892287935537,0.4088586987258134,-0.5445674993191654,1.007471052903533,1.5520385522226983,0.0003130007853774167,26.886599999997998,13.0,,,,,,,0.0,44,,,,,,,0.0,47,0.2957425507287292,1.2451161029528508,-0.9314308580173282,5.857303772651767,6.788734630669095,0.0005956714298884889,21.998099999997066,40,0.44032269457911466,1.0780649639067548,-1.1312435121968916,4.117408765677259,5.24865227787415,0.00044417491884283486,19.553899999998976,25.0,-0.05964038963110532,1.5936936603478609,-3.336070078409286,5.186876361728084,8.52294644013737,0.0009897504519117218,19.553899999998976,aras_ryn_manadh,0
90,0.3027756028888889,0.7356328291979817,-1.92893829,2.74828902,4.67722731,0.0009791093584595606,62339.7364,-0.006260168137284408,498797.0300000001,79665170.94944814,2,5.0,0.3107989895296305,0.2510919118780144,0.07214520621313875,0.6715683167811923,0.5994231105680536,0.00013465311954179398,-219.1952999999994,7.0,0.2678584408033494,0.3484417840047687,-0.26162226824664137,0.795697204171634,1.0573194724182753,0.0004806963332151667,-196.95810000000347,19,0.32829490143891077,0.6249417691179313,-0.7688556749222872,1.1369973273172425,1.9058530022395297,0.001325072164340411,-196.95810000000347,24,0.3172909839166757,0.5920542347812615,-0.7635814469686973,1.1499293639677342,1.9135108109364314,0.0009377154278737498,-181.07440000000497,22,0.3622029810079798,0.7010795485784757,-1.0201549053407322,1.2716390532442061,2.2917939585849383,0.0012124746454798443,146.1301999999996,13.0,0.21030746280457918,1.321350112075084,-1.9568535931274194,2.7880618429424375,4.744915436069856,0.0012992209392519002,0.0,badhor_graw_aiglos,0
120,1.4231705449999998,1.5056870405330354,-1.85559007,5.61926099,7.47485106,0.0012603579833335662,62682.7855,-0.062201161376370474,0.0031772508250648515,0.05107942802566076,22,10.0,4.833280666380173,2.6529752387718313,-1.4900985394393715,7.391272322606617,8.881370862045989,0.0027800665680577964,0.0,11.0,2.435467169605963,1.9552359881095631,-1.3177536442189683,5.315581264732056,6.633334908951024,0.002098396734728225,21.536400000004505,28,1.8570775214742221,1.5326356234172116,-0.9536370706242139,3.93330485311257,4.886941923736784,0.001562034103687126,-61.019899999999325,25,1.4953759664557422,1.2394336574354228,-0.7048566753861216,3.732577694786572,4.437434370172694,0.0014201050488747877,-283.56299999999464,27,1.015429455303631,1.1465941599233518,-1.4144760843838506,3.6241671899902825,5.038643274374133,0.0008569762506613937,-283.56299999999464,19.0,0.52582654043292,1.0090823022751476,-1.9872021106515168,2.631834776935917,4.619036887587434,0.00034889799599695465,398.4239000000016,badhor_magol_merilin,0
169,0.899354274733728,1.1710851089410979,-1.81158795,4.84731988,6.6589078299999995,0.0009470855155426697,62932.6994,-0.0022538730525756127,-0.0006708600047880561,0.2975156424091241,14,10.0,0.37800039881270436,0.4340088984639973,-0.39804418359248367,1.0725330742075376,1.4705772578000214,0.00031937109890647577,-68.37099999999919,16.0,0.686655828348276,0.7354397817221553,-0.5549815828148075,1.8951203931834673,2.4501019759982747,0.001320507360073492,-364.6452999999965,43,1.0198168490522694,0.9579062720802018,-0.9137396967949775,3.0080778005626785,3.921817497357656,0.0009701273368957393,-348.6921000000002,41,0.8196947593657836,1.1559553285906765,-1.1606202821269902,3.8601023283687543,5.020722610495745,0.0009358851343086239,-426.17929999999615,30,1.2375942955035966,1.4471991285930281,-1.1566041479946345,4.733445737704397,5.890049885699032,0.0009801208220562093,-353.25019999999495,29.0,1.0943501502739985,1.6534922337051268,-1.8726621093960372,5.010737828874466,6.883399938270503,0.0015079008771304084,0.0,badhor_onodrim_alagos,0
162,,,,,,,63474.9171,-0.0028663968106253587,-0.002501895941636335,0.8725321630983781,0,10.0,0.08363869955740548,0.4641433161936648,-0.7537567492549893,0.6889710802964717,1.442727829551461,0.00011138891283651384,-669.6771999999983,13.0,0.15871980748119974,0.41526606134570804,-0.2302402019979463,1.483198294452034,1.7134384964499805,4.810992193312137e-05,43.36030000000028,36,0.4560202221451724,1.1906902171131077,-0.4601668133735041,5.306130827059751,5.766297640433255,0.00035844743031425674,33.72469999999885,38,0.08774029337085269,0.8764620581404698,-0.460080901258309,4.881056726754613,5.341137628012922,0.0001918839797551358,31.315800000003946,36,,,,,,,0.0,29.0,-0.04921967397632618,1.8658160953098522,-3.8111748473568334,6.274384021904799,10.085558869261632,7.122391068150001e-05,-12.044600000001083,baneth_pilin_tachol,0
123,1.2662747029268293,1.1802001075299722,-3.19544868,3.93574437,7.13119305,0.0004161576135041181,62639.0036,-0.0315802332151388,2493664.72,78960333.9113634,35,11.0,0.49771514783711,0.4474688939647233,-0.033054591200947316,1.2983396876219175,1.3313942788228648,0.0002760690763907653,811.2861000000048,13.0,0.7593140444455024,0.5925149449915696,-0.19534915241727005,1.6647120655137468,1.860061217931017,-7.338938592035523e-05,-993.2289999999994,31,1.6469017164294693,0.6821584638958206,-0.23717055944742546,2.7226904412171637,2.9598610006645893,0.00029092840850860035,32.8093000000008,29,1.779569365820123,1.0056684479215263,-0.2758618153545936,3.4721004088587706,3.747962224213364,0.0007080479127693637,-74.56679999999324,20,1.274256055099427,1.5604428516616078,-2.734832137698271,3.573999225701685,6.308831363399956,0.00020885020466389668,-11.93069999999716,19.0,1.5521976950902043,2.0421021170773166,-3.384479181494645,4.168567928291609,7.553047109786254,0.001155341181866771,0.0,bragol_bronwe_lagor,0
120,0.5010108169999999,1.2932894772183317,-2.39528834,5.97839139,8.37367973,0.0007981563836656917,62577.6228,0.009531844312660635,5419008.38,568456611.9267236,9,7.0,0.5514776499344677,0.5394764090539427,-0.37672131617481736,1.1321791208904857,1.508900437065303,-0.0002098607826780495,-248.6458999999959,16.0,0.041374666390046944,0.2773249681008193,-0.5064658196434103,0.4330943693887987,0.939560189032209,3.3835099146476846e-05,-962.2393999999986,28,0.3262824331206508,0.7190272025772682,-0.7524194671532941,2.824439756445655,3.576859223598949,0.0005312284004137822,-20.21509999999398,29,1.1163048859381046,1.9630593993621404,-0.8999716104319996,5.29353350929112,6.19350511972312,0.0018263624296748254,30.32270000000426,26,1.0922047128424537,2.359420400951004,-1.2115117866446508,7.1937294711562,8.405241257800851,0.002422652900850006,-30.32259999999951,14.0,1.0534192432150358,2.6368243209431967,-3.074948173556931,7.674751877884138,10.749700051441069,0.0011546991333567151,0.0,bragol_nothrim_gas,0
150,0.2944513364666666,1.249754308757699,-2.54446443,6.75486673,9.29933116,-1.9780546282925407e-05,62232.0893,-0.001959144642169069,5517677.95,2814934077.4639025,7,15.0,-0.2753493332906996,1.1919920859646826,-3.9212767180918475,1.3603326482906677,5.281609366382515,0.00016599729708823534,743.6296000000002,14.0,0.16031453352477154,0.6652157321181282,-0.7020672283786,2.3797880130503337,3.0818552414289337,0.0003900838365696783,183.04729999999836,35,0.33131842689639057,1.3045671599182211,-1.4471165727695683,7.505355013316553,8.952471586086121,-5.008232298419147e-05,0.0,34,0.8945684566263336,2.480139500982018,-3.095151676556966,10.377596607964163,13.47274828452113,0.00031626757780860246,0.0,28,0.8809604350257468,1.8401769603611684,-1.7956617208982653,6.5385127589321215,8.334174479830386,0.0006240808919483357,43.855100000000675,24.0,0.0007876784030480163,1.9931303593139134,-3.2520437839289738,4.746193674265456,7.9982374581944295,-0.0011949972632805373,53.38880000000063,celair_aerlinn_aes,0
